gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2025020014,2025-10-09,51.66666666666667,2.5166666666666666,5.816666666666666,25,3,2,28,1,5,24,1,0,26,0,1,3,0,1,27,0,1,2,0,2,8,0,0,40,3,2,59,2,12,28,2,2,44,2,8,18,2,2,26,1,6,3,0,0,5,0,1,3,0,0,4,0,1,2,0,0,4,0,1,2,1,0,5,0,1,3,0,0,2,0,0,3,0,0,2,0,0
2025020026,2025-10-11,46.18333333333334,8,5.816666666666666,24,8,2,20,2,3,21,4,2,24,0,1,4,1,1,12,2,0,8,0,0,6,0,0,50,13,1,36,2,15,37,7,1,21,1,4,24,6,1,13,1,3,4,0,1,3,0,0,4,0,0,3,0,0,4,0,0,3,0,0,3,0,1,5,0,1,4,2,0,2,0,2,4,2,0,2,0,2
2025020045,2025-10-13,47.1,3.4166666666666665,9.483333333333333,24,1,3,32,0,7,14,0,1,17,0,1,3,0,2,16,1,2,2,0,2,10,0,0,48,7,0,56,1,12,36,6,0,38,1,9,24,4,0,24,1,8,1,2,0,2,0,0,1,2,0,1,0,0,1,2,0,0,0,0,1,0,0,4,0,0,1,0,0,5,0,0,1,0,0,5,0,0
2025020064,2025-10-16,44.71666666666667,6.65,8.633333333333333,17,3,2,18,5,5,20,1,1,25,1,1,4,0,0,10,0,0,12,0,0,10,2,0,51,16,0,47,1,11,39,9,0,29,1,6,27,6,0,17,1,4,2,1,0,1,0,0,2,1,0,1,0,0,1,1,0,1,0,0,4,0,0,2,0,0,2,0,0,8,0,0,2,0,0,8,0,0
2025020078,2025-10-18,49.93333333333334,4.066666666666666,6,17,2,2,23,2,4,23,0,1,19,0,1,8,0,0,8,2,0,6,0,0,6,0,0,45,4,2,45,2,9,32,3,2,32,1,6,19,2,2,27,0,3,3,1,1,3,0,0,3,1,1,3,0,0,0,1,0,3,0,0,8,0,0,1,0,0,4,0,0,2,0,0,4,0,0,2,0,0
2025020098,2025-10-21,52.11666666666667,3.8833333333333333,4,22,4,1,24,2,2,19,0,2,18,2,2,6,0,0,24,1,0,11,0,0,11,0,0,51,10,2,48,1,7,35,9,2,33,1,3,25,8,2,21,1,3,4,1,0,2,0,0,4,1,0,2,0,0,3,1,0,2,0,0,4,1,0,4,0,0,4,3,0,8,0,0,4,3,0,8,0,0
2025020108,2025-10-22,51.93333333333333,2.066666666666667,6,22,2,3,27,1,3,8,0,0,25,0,0,5,0,0,14,0,1,4,0,0,6,0,0,65,5,1,55,0,13,46,4,1,36,0,8,30,4,1,26,0,5,3,1,0,1,0,0,3,1,0,1,0,0,2,0,0,1,0,0,3,0,0,3,0,0,6,0,0,11,0,2,6,0,0,10,0,3
2025020124,2025-10-24,44.483333333333334,8.283333333333333,7.233333333333333,12,8,5,22,3,5,21,1,0,10,1,0,2,2,1,10,1,1,8,2,0,8,0,0,42,26,1,31,0,14,27,17,1,15,0,11,16,13,0,9,0,8,1,2,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,4,0,0,0,0,0,3,4,0,4,0,2,3,4,0,4,0,2
2025020140,2025-10-26,57.949999999999996,0.9666666666666667,2.966666666666667,29,0,1,25,1,1,20,0,0,22,0,0,10,0,1,15,0,0,2,0,0,2,2,0,60,0,0,66,0,5,41,0,0,42,0,4,24,0,0,21,0,3,4,0,0,3,0,0,4,0,0,3,0,0,1,0,0,3,0,0,5,0,0,7,0,0,5,0,0,7,0,1,5,0,0,7,0,1
2025020161,2025-10-28,49.6,4,6.4,30,4,1,29,0,8,26,0,0,17,0,0,1,0,0,13,1,0,4,0,0,10,0,2,52,9,1,47,2,16,37,7,1,40,1,12,24,6,0,31,1,10,4,0,0,4,0,4,4,0,0,4,0,4,2,0,0,3,0,4,3,0,0,5,0,0,7,1,0,5,1,0,7,1,0,5,1,0
2025020176,2025-10-30,53.11666666666667,3.45,3.433333333333333,27,1,3,25,1,1,30,0,0,16,0,0,6,0,0,15,0,1,4,0,2,4,0,0,59,6,0,42,0,8,33,5,0,30,0,6,27,4,0,24,0,4,0,2,0,5,0,0,0,2,0,5,0,0,0,2,0,2,0,0,4,0,0,3,0,0,5,0,0,6,0,0,5,0,0,6,0,0
2025020191,2025-11-01,52,0,8,20,0,7,25,0,6,12,0,0,9,0,1,3,0,0,13,0,4,0,0,0,8,0,0,41,0,5,77,0,16,27,0,4,51,0,11,19,0,3,37,0,7,2,0,2,1,0,0,2,0,2,1,0,0,1,0,1,1,0,0,5,0,0,4,0,1,2,0,0,9,0,2,2,0,0,9,0,2
