gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2015020012,2015-10-09,50.38333333333333,3.95,5.666666666666667,25,5,4,17,3,6,15,1,1,18,1,1,7,0,1,4,0,0,6,0,2,8,0,0,24,8,0,33,1,10,22,6,0,29,1,8,15,6,0,23,1,6,0,1,0,2,0,1,0,1,0,2,0,1,0,1,0,2,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2015020022,2015-10-10,47.85,5.1,7.05,22,3,5,28,3,7,32,0,0,22,1,0,3,0,1,3,0,1,6,0,2,10,0,2,43,7,1,34,1,19,28,6,1,21,1,15,21,3,1,13,1,13,2,1,0,2,1,2,1,1,0,2,1,2,1,1,0,1,1,2,1,1,1,4,0,0,2,2,0,0,0,3,2,2,0,0,0,3
2015020037,2015-10-13,53.983333333333334,3.3,2.716666666666667,31,2,0,30,1,4,12,1,0,12,0,0,3,0,0,9,0,0,4,0,0,4,0,0,28,5,0,29,1,8,24,4,0,23,1,6,19,4,0,15,1,4,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2015020058,2015-10-16,54.88333333333333,8.116666666666667,2,17,4,1,29,6,2,33,2,0,24,2,0,3,0,2,7,1,1,10,4,0,2,2,0,38,8,1,38,4,4,33,8,1,32,4,3,24,7,1,27,4,3,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,2,1,0,1,0,0,3,1,0
2015020075,2015-10-18,54.7,4.416666666666667,4,16,2,2,21,2,3,28,0,2,27,0,1,3,0,1,8,2,0,9,2,0,9,0,0,39,2,1,51,0,7,34,1,1,34,0,6,23,0,1,23,0,4,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1,0,0,4,0,0,2,0,1,4,0,0,2,0,1
2015020081,2015-10-20,45.1,6,9.616666666666667,24,4,4,27,1,6,17,2,0,9,1,2,3,0,0,5,0,0,11,0,0,8,5,2,30,6,1,27,1,13,26,6,1,21,1,9,20,4,1,13,0,7,2,0,1,1,0,1,2,0,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015020094,2015-10-22,49.016666666666666,4.983333333333333,11,20,2,5,15,6,4,8,0,3,18,2,0,6,0,2,8,1,1,13,2,0,18,0,10,46,5,2,52,2,16,36,4,2,39,2,12,28,4,0,29,2,8,2,2,0,2,1,1,2,2,0,2,0,1,2,2,0,2,0,1,5,0,0,4,1,0,7,1,0,5,0,1,7,1,0,5,0,1
2015020107,2015-10-24,50.233333333333334,2.9166666666666665,6.85,21,1,2,25,1,9,20,0,1,20,0,0,3,1,0,1,0,0,2,0,2,10,0,0,53,5,3,36,2,9,38,4,3,27,2,7,23,3,2,21,1,7,3,0,1,1,0,2,3,0,0,1,0,2,2,0,0,1,0,1,2,0,0,2,0,0,6,0,0,1,0,1,6,0,0,1,0,1
2015020125,2015-10-27,46.71666666666667,7.283333333333333,6,19,3,2,15,2,1,23,0,1,24,3,0,3,0,1,7,0,2,10,0,0,6,2,0,31,9,0,22,0,3,28,7,0,17,0,3,19,5,0,13,0,1,0,1,0,3,0,0,0,1,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2015020138,2015-10-29,49.083333333333336,6.916666666666667,4,29,7,2,23,3,3,30,1,0,35,2,0,5,0,1,10,1,0,10,0,0,4,0,0,48,9,2,61,2,5,39,7,2,42,2,3,25,6,2,23,2,3,2,2,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,5,0,1,10,0,0,3,1,0,9,0,0,3,1,0,9,0,0
2015020154,2015-10-31,55.13333333333333,6,3.8666666666666667,22,3,2,17,3,2,12,0,0,14,1,0,2,1,0,7,2,0,6,0,2,6,0,0,26,6,1,38,1,10,19,2,1,32,1,7,14,2,1,20,1,5,2,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,1,3,0,0,0,0,1
2015020173,2015-11-03,53.483333333333334,6.216666666666667,0.3,27,4,0,23,2,1,26,0,0,60,3,0,13,0,1,8,2,0,10,0,2,4,0,0,47,10,0,55,3,0,25,7,0,40,3,0,18,6,0,31,3,0,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,2,0,0,4,0,0,6,1,0,3,0,0,3,0,0,3,0,0,3,0,0
