gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,iMC_ev,iMC_pp,iMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2015020020,2015-10-10,11.866666666666667,3.566666666666667,1.3,0,1,1,5,4,1,0,1,0,7,3,0,1,0,0,4,0,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,3,0,10,8,0,16,1,0,4,2,0,9,6,0,13,1,0,3,1,0,8,4,0,11,1,0,1,0,0,2,2,0,0,0,0,1,1,0,2,2,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020035,2015-10-12,11.75,6.45,0,0,1,0,4,4,0,0,1,0,4,2,0,0,0,0,3,0,0,4,2,0,8,3,0,0,1,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,14,6,0,13,3,0,2,0,0,8,5,0,12,2,0,2,0,0,4,2,0,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
2015020041,2015-10-13,11.383333333333333,2.1166666666666667,0,0,0,0,6,0,0,0,0,0,2,1,0,1,0,0,8,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,6,2,0,9,0,0,0,0,0,4,0,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020055,2015-10-15,13.316666666666666,1.9,0.5166666666666667,0,1,0,7,2,1,1,1,0,10,1,0,2,0,1,8,0,1,1,0,0,4,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,9,2,0,10,0,0,1,0,0,8,2,0,7,0,0,0,0,0,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020068,2015-10-17,13.3,0.7666666666666667,0,0,0,0,6,1,0,0,0,0,9,0,0,2,0,0,6,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,0,11,0,0,1,0,0,4,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2015020083,2015-10-20,14.466666666666667,2.216666666666667,0,2,2,0,10,3,0,0,0,0,10,0,0,3,0,0,11,0,0,1,1,0,8,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,3,1,0,7,5,0,19,1,0,2,1,0,6,4,0,16,0,0,1,1,0,4,2,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2015020097,2015-10-22,9.983333333333333,2.5166666666666666,1.3666666666666667,0,1,0,4,2,0,5,0,0,7,0,0,1,0,0,7,0,0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,0,1,0,0,4,0,0,2,0,0,3,2,0,6,8,0,9,0,1,3,1,0,4,6,0,6,0,1,2,1,0,3,3,0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020113,2015-10-24,14.333333333333334,0.6166666666666667,0,5,1,0,8,1,0,2,0,0,2,0,0,2,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,15,3,0,16,0,0,2,0,0,13,2,0,12,0,0,1,0,0,9,1,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2015020128,2015-10-27,13.333333333333334,1.65,0.2833333333333333,3,4,0,5,4,0,4,1,0,7,1,0,0,0,0,6,0,0,2,2,0,12,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,12,6,0,14,0,0,2,2,0,10,6,0,11,0,0,2,2,0,4,6,0,9,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2015020150,2015-10-30,13.366666666666667,5.25,0.6166666666666667,0,0,0,3,2,0,6,0,0,6,3,0,2,0,0,8,1,1,3,1,0,11,2,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,12,8,0,10,0,1,0,1,0,8,6,0,10,0,1,0,0,0,4,4,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
