gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020037,2,2024-10-12,17.383333333333333,5.283333333333333,2.3333333333333335,0,0,0,13,2,0,0,0,0,11,1,1,0,0,0,4,0,0,1,0,0,8,1,0,0,0,0,4,0,0,2,0,0,7,0,0,2,0,0,4,0,0,0,0,0,2,0,0,1,0,0,14,6,0,25,0,4,1,0,0,12,3,0,17,0,2,0,0,0,10,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
2024020041,2,2024-10-13,18.25,0.75,2.25,0,0,0,7,1,0,0,0,0,7,1,1,3,0,0,8,0,0,3,0,0,7,0,0,1,0,0,3,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,0,0,20,2,2,14,0,2,1,0,0,12,2,1,9,0,2,0,0,0,8,2,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0
2024020060,2,2024-10-16,17.583333333333332,2.8333333333333335,1.5,0,0,0,5,1,0,0,0,0,13,1,3,0,0,0,6,0,0,1,0,0,4,0,0,0,0,0,1,1,0,4,0,0,7,2,0,0,0,0,4,0,0,0,0,0,2,0,0,5,0,0,18,1,0,19,0,7,3,0,0,15,0,0,12,0,6,2,0,0,12,0,0,8,0,5,2,0,0,3,0,0,2,0,1,0,0,0,3,0,0,2,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,2,0,0,1,0,1
2024020074,2,2024-10-18,17.3,1.75,2.7,0,0,0,5,1,1,0,0,0,11,0,0,0,0,0,9,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,2,0,15,4,0,36,0,3,1,1,0,11,2,0,24,0,3,1,0,0,8,0,0,14,0,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0
2024020105,2,2024-10-22,16.983333333333334,0,1.1333333333333333,0,0,0,10,0,1,0,0,0,6,0,0,0,0,0,3,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,2,0,0,3,0,0,17,0,0,19,0,1,3,0,0,15,0,0,13,0,1,0,0,0,10,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2024020128,2,2024-10-26,18.05,0,0.6333333333333333,0,0,0,11,0,1,0,0,0,5,0,0,0,0,0,6,0,0,1,0,0,9,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,2,0,0,4,0,0,15,0,0,23,0,3,3,0,0,12,0,0,16,0,3,2,0,0,7,0,0,9,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0
2024020137,2,2024-10-27,20.616666666666667,0,0,0,0,0,6,0,0,0,0,0,12,0,0,1,0,0,6,0,0,4,0,0,9,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,16,0,0,24,0,0,1,0,0,13,0,0,19,0,0,1,0,0,12,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024020152,2,2024-10-29,17.8,0,1.4333333333333333,0,0,0,9,0,2,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,10,0,0,20,0,3,1,0,0,8,0,0,15,0,1,1,0,0,5,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
2024020163,2,2024-10-31,19.833333333333332,0,2.783333333333333,0,0,0,11,0,1,0,0,0,13,0,1,2,0,0,8,0,0,2,0,0,5,0,0,0,0,0,0,0,0,2,0,1,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,14,0,0,36,0,4,2,0,0,9,0,0,20,0,4,2,0,0,6,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,1,0,0,0,3,0,0,9,0,1
2024020191,2,2024-11-03,18.083333333333332,0,0.6,0,0,0,8,0,1,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,5,0,0,6,0,0,34,0,0,14,0,1,4,0,0,26,0,0,11,0,1,3,0,0,18,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,11,0,0,3,0,0,3,0,0,11,0,0,3,0,0
