gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020022,2,2024-10-11,10.283333333333333,0.2,3.15,6,0,1,6,0,1,4,0,2,4,0,2,1,0,0,6,0,1,0,0,0,4,0,1,0,0,0,1,0,1,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,9,0,1,18,0,5,1,0,0,5,0,1,10,0,4,1,0,0,4,0,1,6,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,1
2024020035,2,2024-10-12,10.25,1.9,1.3,5,1,1,6,1,1,6,0,0,7,1,0,1,0,0,5,0,0,2,0,0,6,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7,0,0,4,0,0,25,0,2,2,1,0,14,4,0,12,0,2,0,1,0,10,4,0,9,0,1,0,0,0,7,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2024020056,2,2024-10-15,9.316666666666666,0.21666666666666667,4.433333333333334,5,0,0,5,0,0,7,0,4,8,0,4,1,0,0,6,0,0,1,0,0,4,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,9,0,0,0,4,0,0,10,0,5,0,0,0,4,0,0,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2024020071,2,2024-10-17,9.066666666666666,0,1.9333333333333333,7,0,0,8,0,1,2,0,3,3,0,3,0,0,0,7,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,6,0,0,12,0,0,8,0,2,4,0,0,10,0,0,5,0,2,2,0,0,6,0,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0
2024020082,2,2024-10-19,13.2,0,0.7,5,0,0,5,0,0,5,0,0,5,0,0,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,5,0,0,2,0,0,6,0,0,0,0,0,2,0,0,1,0,0,13,0,0,17,0,0,0,0,0,11,0,0,14,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024020092,2,2024-10-22,12.75,0.1,3.2666666666666666,4,0,2,4,0,2,3,0,2,3,0,2,0,0,0,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,2,0,0,6,0,0,0,0,0,7,0,0,9,0,5,0,0,0,5,0,0,5,0,3,0,0,0,4,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2024020108,2,2024-10-23,8.9,0,2.45,4,0,3,4,0,3,2,0,2,4,0,2,3,0,0,6,0,1,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,7,0,7,0,0,0,0,0,1,4,0,4,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
2024020123,2,2024-10-26,13.116666666666667,0,3.9166666666666665,2,0,1,3,0,1,7,0,2,8,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,2,0,2,1,0,0,9,0,0,9,0,16,0,0,0,7,0,0,6,0,13,0,0,0,6,0,0,4,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,4
2024020138,2,2024-10-27,12.916666666666666,0,0.85,6,0,0,6,0,0,3,0,2,4,0,2,0,0,0,5,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,17,0,0,10,0,5,3,0,0,13,0,0,6,0,4,3,0,0,8,0,0,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,1,0,1
2024020148,2,2024-10-29,11.816666666666666,0,2.0166666666666666,4,0,1,7,0,1,1,0,2,1,0,2,1,0,0,7,0,1,2,0,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,0,0,13,0,0,14,0,3,3,0,0,10,0,0,10,0,1,2,0,0,7,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
2024020162,2,2024-10-31,11.4,0.08333333333333333,0.8833333333333333,4,0,0,4,0,0,3,1,1,3,1,1,0,0,0,2,0,0,2,0,0,9,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,14,0,2,0,0,0,4,0,1,8,0,2,0,0,0,3,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024020175,2,2024-11-02,9.983333333333333,0,1.7,3,0,1,5,0,1,0,0,2,0,0,2,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,6,0,0,3,0,3,0,0,0,3,0,0,3,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024020240,2,2024-11-11,12.4,0,2.3333333333333335,7,0,1,9,0,1,5,0,2,5,0,1,0,0,0,4,0,0,1,0,0,4,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,7,0,0,1,0,1,14,0,1,8,0,4,1,0,1,10,0,1,6,0,4,1,0,1,8,0,1,4,0,3,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024020258,2,2024-11-14,13.266666666666667,0,3.55,2,0,2,3,0,3,6,0,1,7,0,1,0,0,0,4,0,0,1,0,0,4,0,1,0,0,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,26,0,6,0,0,0,3,0,0,14,0,2,0,0,0,2,0,0,10,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
