gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020019,2,2024-10-10,16.666666666666668,1.5166666666666666,0,0,0,0,2,1,0,0,0,0,11,1,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,9,0,0,2,0,0,2,0,0,0,0,0,2,0,0,3,1,0,14,5,0,23,1,0,3,1,0,9,5,0,15,1,0,3,1,0,7,4,0,11,1,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,0,2,0,0,2,0,0,1,0,0,1,0,0,5,0,0,0,0,0,1,0,0,5,0,0
2024020037,2,2024-10-12,12.433333333333334,5.8,0,0,0,0,7,4,0,0,0,0,7,1,0,1,0,0,3,0,0,0,0,0,6,1,0,0,0,0,2,0,0,2,0,0,3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,4,1,0,21,12,0,6,0,0,3,1,0,17,8,0,5,0,0,1,0,0,11,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,5,0,0,1,0,0
2024020054,2,2024-10-15,12.933333333333334,3.45,0,1,0,0,5,3,0,0,0,0,7,2,0,0,0,0,4,2,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,2,0,4,2,0,0,0,0,0,0,0,3,1,0,10,6,0,9,0,0,3,1,0,8,5,0,7,0,0,3,1,0,7,4,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,1,0,2,0,0
2024020070,2,2024-10-17,13.05,2.466666666666667,0,1,0,0,8,2,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,1,1,0,16,3,0,10,0,0,1,0,0,13,2,0,6,0,0,1,0,0,10,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020073,2,2024-10-18,13.15,2.783333333333333,0.13333333333333333,0,0,0,7,1,0,0,0,0,8,1,0,0,0,0,6,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,11,4,0,20,0,0,1,1,0,8,2,0,14,0,0,1,1,0,3,2,0,11,0,0,0,1,0,1,1,0,2,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
2024020089,2,2024-10-20,14.566666666666666,4.683333333333334,0,0,0,0,8,7,0,2,0,0,13,1,0,2,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,0,11,2,0,0,0,0,5,0,0,5,1,0,16,14,0,13,0,0,1,1,0,9,13,0,8,0,0,1,1,0,6,8,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,2,0,2,0,0
2024020105,2,2024-10-22,14.766666666666667,2.1333333333333333,0,0,0,0,8,0,0,1,0,0,9,3,0,2,0,0,5,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,0,16,7,0,22,0,0,1,1,0,8,5,0,18,0,0,0,1,0,5,4,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2024020117,2,2024-10-24,14.516666666666667,7.566666666666666,0,0,0,0,5,7,0,0,1,0,6,4,0,1,0,0,7,0,0,1,0,0,4,1,0,2,0,0,2,0,0,0,0,0,2,2,0,2,0,0,4,0,0,2,0,0,2,2,0,6,1,0,21,12,0,19,5,0,5,1,0,13,8,0,17,5,0,4,1,0,11,6,0,13,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0,6,0,0,3,2,0,0,0,0,6,0,0,3,2,0
2024020134,2,2024-10-26,14.283333333333333,2.55,0,1,0,0,6,2,0,0,0,0,5,1,0,0,0,0,5,0,0,1,0,0,6,0,0,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,3,0,15,2,0,2,0,0,13,3,0,14,1,0,2,0,0,9,2,0,11,1,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,5,0,0,1,0,0,2,0,0,5,0,0
2024020145,2,2024-10-28,15.4,4.1,0,0,0,0,7,1,0,1,0,0,12,3,0,0,0,0,6,1,0,0,0,0,6,0,0,1,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,8,1,0,24,10,0,15,1,0,8,1,0,20,8,0,9,1,0,8,0,0,18,3,0,7,1,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
