teamId,gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
1,2022020012,2022-10-13,48.9,5.383333333333334,5.716666666666667,35,3,4,25,0,2,16,1,1,26,2,0,4,0,2,6,2,1,6,2,0,6,2,0,66,17,0,30,3,11,44,11,0,23,3,9,31,6,0,17,2,6,1,1,0,3,1,1,1,1,0,3,1,1,0,1,0,3,1,1,3,1,0,3,0,0,8,3,0,1,0,3,8,3,0,1,0,3
1,2022020028,2022-10-15,48.96666666666667,4.516666666666667,6.516666666666667,25,4,1,19,2,4,17,1,1,20,2,1,5,0,1,11,1,1,8,0,2,6,4,2,63,7,1,34,3,6,45,6,0,24,2,6,33,6,0,17,2,3,2,0,0,5,0,0,2,0,0,5,0,0,2,0,0,5,0,0,3,0,0,3,1,0,9,0,0,1,0,0,9,0,0,1,0,0
1,2022020048,2022-10-18,48.46666666666666,4.083333333333333,7.45,21,3,5,19,2,4,21,1,4,17,2,3,6,0,2,3,1,1,4,0,19,6,2,7,63,3,1,25,1,9,50,3,1,20,1,7,38,2,1,14,1,5,4,0,0,2,0,0,4,0,0,2,0,0,4,0,0,1,0,0,5,0,0,1,0,0,7,0,0,2,0,1,7,0,0,2,0,1
1,2022020066,2022-10-20,51.36666666666667,5.316666666666666,3.316666666666667,21,5,5,16,1,3,21,0,0,38,0,1,3,1,0,7,0,0,6,0,2,4,2,0,61,13,3,35,1,12,47,9,2,18,1,8,34,8,1,11,0,6,3,0,1,0,0,1,3,0,0,0,0,1,2,0,0,0,0,1,6,0,0,3,0,0,9,1,0,1,0,0,9,1,0,1,0,0
1,2022020075,2022-10-22,50.766666666666666,5.233333333333333,4,23,3,4,26,4,3,24,0,1,30,4,1,5,0,0,7,3,0,4,2,0,2,0,2,47,7,0,42,2,12,36,7,0,29,2,8,29,7,0,16,1,5,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4,0,0,2,0,0,3,2,0,3,0,2,3,2,0,3,0,2
1,2022020093,2022-10-24,46.45,8,5.55,23,5,6,25,6,2,12,0,1,27,3,1,5,0,0,6,2,0,8,0,0,6,0,0,55,13,0,33,4,6,45,11,0,24,4,4,33,8,0,14,4,4,3,0,0,4,1,1,3,0,0,4,0,1,3,0,0,4,0,1,3,0,0,2,1,0,3,0,0,2,0,0,3,0,0,2,0,0
1,2022020102,2022-10-25,53.86666666666667,0.13333333333333333,6,30,1,3,20,0,4,16,0,0,29,0,0,1,0,1,12,0,1,2,0,0,6,0,0,61,1,1,38,0,6,49,1,1,26,0,5,39,1,1,17,0,5,4,1,1,2,0,0,4,1,1,2,0,0,3,1,0,2,0,0,4,0,0,1,0,0,3,0,0,2,0,1,3,0,0,2,0,1
1,2022020123,2022-10-28,43.85,5.15,11,22,4,8,10,1,3,11,0,0,15,1,1,11,0,3,3,1,0,6,0,0,10,0,2,44,7,0,32,1,18,30,4,0,23,1,10,20,3,0,16,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,4,0,1,1,0,0,4,0,1
1,2022020139,2022-10-30,50.266666666666666,5.733333333333333,4,31,5,0,24,2,3,13,0,0,25,1,1,6,0,1,2,0,0,6,0,2,6,0,0,68,24,1,36,0,3,52,19,1,24,0,3,37,15,1,19,0,2,6,1,0,1,0,0,4,1,0,1,0,0,3,1,0,1,0,0,4,1,0,3,0,0,6,7,0,3,0,0,6,7,0,3,0,0
1,2022020157,2022-11-01,52.96666666666667,0.13333333333333333,6.9,26,1,3,17,0,5,13,0,1,22,0,0,5,0,2,3,0,0,7,0,20,10,5,10,53,1,5,42,0,13,42,1,5,30,0,8,32,1,4,19,0,4,2,1,2,0,0,2,2,1,2,0,0,2,2,1,0,0,0,2,0,0,1,2,0,0,3,0,0,3,0,0,3,0,0,3,0,0
1,2022020170,2022-11-03,50.9,6,3.1,16,3,2,21,2,4,21,2,1,25,1,1,10,0,1,15,2,0,6,0,0,4,0,0,70,10,0,53,1,5,54,7,0,43,1,5,40,3,0,32,1,4,4,0,0,2,0,1,4,0,0,2,0,1,3,0,0,2,0,1,9,0,0,4,0,0,7,3,0,3,0,0,7,3,0,3,0,0
1,2022020187,2022-11-05,49.666666666666664,9.4,3.566666666666667,28,6,2,27,3,3,12,2,0,36,2,2,8,1,1,12,2,0,10,2,2,4,2,2,45,16,2,47,3,9,36,11,2,32,3,9,26,7,2,21,1,8,3,1,0,3,0,0,3,1,0,3,0,0,3,1,0,2,0,0,5,0,0,7,0,0,6,1,0,3,0,3,6,1,0,3,0,3
1,2022020197,2022-11-08,46.11666666666667,8.966666666666667,4.916666666666667,25,4,3,21,5,5,19,1,1,25,2,0,2,0,0,4,3,0,13,2,0,6,5,2,38,9,1,45,6,11,23,6,1,39,5,9,14,5,1,28,3,4,2,1,0,0,0,2,2,1,0,0,0,2,2,1,0,0,0,2,1,0,0,1,2,0,2,0,0,4,0,0,2,0,0,4,0,0
1,2022020213,2022-11-10,52.650000000000006,4.15,7.65,23,4,3,25,3,2,5,1,0,14,0,0,7,0,0,7,0,0,6,0,0,8,0,0,74,9,1,47,0,13,56,4,1,39,0,10,36,4,1,23,0,5,3,1,0,2,0,1,3,1,0,2,0,1,3,1,0,1,0,1,1,0,0,0,0,0,14,0,0,5,0,0,14,0,0,5,0,0
1,2022020227,2022-11-12,42.449999999999996,11.933333333333334,5.616666666666666,24,10,5,21,4,3,12,0,0,15,3,0,5,0,4,2,1,0,14,2,2,8,4,0,35,20,2,26,1,7,29,16,2,21,1,6,19,6,1,14,0,4,3,1,0,0,0,2,3,1,0,0,0,2,3,0,0,0,0,2,0,1,0,0,0,0,5,2,0,0,0,0,5,2,0,0,0,0
1,2022020249,2022-11-15,52.55,3.45,4,21,4,3,29,2,3,10,0,0,23,1,1,7,0,1,14,0,4,4,0,0,4,0,0,57,9,4,43,0,13,37,8,3,30,0,5,30,8,1,22,0,4,3,1,1,1,0,0,2,1,0,1,0,0,1,1,0,1,0,0,11,1,1,5,0,1,7,1,0,3,0,0,7,1,0,3,0,0
1,2022020264,2022-11-17,50.6,2.566666666666667,7.783333333333333,15,2,3,25,1,4,29,0,1,21,1,1,7,0,1,10,2,2,2,2,0,4,2,4,50,3,4,43,1,10,41,1,3,29,1,7,31,0,2,22,1,4,3,0,0,0,0,2,3,0,0,0,0,2,1,0,0,0,0,2,6,0,1,0,1,0,5,0,0,1,0,0,5,0,0,1,0,0
